# Generated: 2026-07-20T17:40:54.447200
# Sample: sample2
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 18486
	sample	region_annotation	leiden_0_6	leiden_0_8
20354	sample2	Region 3	1	0
20357	sample2	Region 3	0	0
20359	sample2	Region 3	1	0
20361	sample2	Region 3	2	2
20362	sample2	Region 3	2	2
20364	sample2	Region 3	1	0
20370	sample2	Region 3	1	0
20373	sample2	Region 3	2	2
20374	sample2	Region 3	1	0
20383	sample2	Region 3	6	6
20384	sample2	Region 3	6	6
20391	sample2	Region 3	6	6
20397	sample2	Region 3	1	0
20402	sample2	Region 3	1	0
20407	sample2	Region 3	6	6
20415	sample2	Region 3	0	1
20428	sample2	Region 3	2	6
20446	sample2	Region 3	6	6
20472	sample2	Region 4	1	0
20475	sample2	Region 4	0	1
20478	sample2	Region 4	3	7
20479	sample2	Region 4	1	0
20482	sample2	Region 4	0	1
20485	sample2	Region 4	0	0
20486	sample2	Region 4	1	0
20491	sample2	Region 4	1	0
20492	sample2	Region 4	1	0
20493	sample2	Region 4	1	0
20496	sample2	Region 4	0	1
20502	sample2	Region 4	3	7
20509	sample2	Region 4	5	11
20516	sample2	Region 4	1	0
20519	sample2	Region 4	1	0
20520	sample2	Region 4	0	1
20523	sample2	Region 4	1	0
20528	sample2	Region 4	1	0
20530	sample2	Region 4	1	0
20533	sample2	Region 4	1	0
20535	sample2	Region 4	1	0
20539	sample2	Region 4	1	0
20544	sample2	Region 4	1	0
20552	sample2	Region 4	2	2
20553	sample2	Region 4	3	7
20554	sample2	Region 4	0	1
20561	sample2	Region 4	1	0
20564	sample2	Region 4	0	1
20569	sample2	Region 4	0	1
20570	sample2	Region 4	3	7
20580	sample2	Region 4	1	0
20582	sample2	Region 4	1	0
20584	sample2	Region 4	1	2
20585	sample2	Region 4	0	1
20587	sample2	Region 4	0	1
20589	sample2	Region 4	0	0
20590	sample2	Region 4	1	0
20594	sample2	Region 4	1	0
20595	sample2	Region 4	3	3
20596	sample2	Region 4	2	2
20598	sample2	Region 4	1	0
20600	sample2	Region 4	1	0
20604	sample2	Region 4	2	2
20611	sample2	Region 4	0	1
20614	sample2	Region 4	0	1
20618	sample2	Region 4	2	2
20619	sample2	Region 4	0	0
20624	sample2	Region 4	1	1
20625	sample2	Region 4	1	0
20626	sample2	Region 4	1	0
20631	sample2	Region 4	0	1
20638	sample2	Region 4	0	1
20640	sample2	Region 4	0	1
20643	sample2	Region 4	0	0
20645	sample2	Region 4	1	0
20650	sample2	Region 4	1	0
20651	sample2	Region 4	1	0
20658	sample2	Region 4	3	7
20662	sample2	Region 4	1	0
20663	sample2	Region 4	1	0
20664	sample2	Region 4	1	0
20674	sample2	Region 4	1	0
20676	sample2	Region 4	0	1
20677	sample2	Region 4	1	0
20686	sample2	Region 4	1	0
20688	sample2	Region 4	1	0
20689	sample2	Region 4	1	0
20690	sample2	Region 4	1	0
20696	sample2	Region 4	0	1
20698	sample2	Region 4	1	0
20699	sample2	Region 4	0	1
20700	sample2	Region 4	1	0
20701	sample2	Region 4	1	0
20704	sample2	Region 4	0	1
20706	sample2	Region 4	0	1
20708	sample2	Region 4	0	1
20713	sample2	Region 4	0	0
20714	sample2	Region 4	0	0
20715	sample2	Region 4	1	7
20716	sample2	Region 4	1	0
20720	sample2	Region 4	0	0
20722	sample2	Region 4	0	1
20725	sample2	Region 4	0	1
20726	sample2	Region 4	1	0
20728	sample2	Region 4	1	0
20730	sample2	Region 4	1	0
20737	sample2	Region 4	1	0
20738	sample2	Region 4	2	2
20747	sample2	Region 4	0	1
20748	sample2	Region 4	1	0
20756	sample2	Region 4	1	0
20757	sample2	Region 4	1	0
20759	sample2	Region 4	1	0
20760	sample2	Region 4	0	1
20778	sample2	Region 4	1	0
20782	sample2	Region 4	8	10
20789	sample2	Region 4	1	0
20790	sample2	Region 4	1	0
20791	sample2	Region 4	1	0
20794	sample2	Region 4	1	0
20795	sample2	Region 4	1	0
20812	sample2	Region 4	2	2
20819	sample2	Region 4	1	0
20820	sample2	Region 4	1	0
20821	sample2	Region 4	1	0
20825	sample2	Region 4	2	1
20827	sample2	Region 4	1	0
20830	sample2	Region 4	1	0
20835	sample2	Region 4	1	0
20836	sample2	Region 4	1	0
20838	sample2	Region 4	1	0
20840	sample2	Region 4	0	1
20844	sample2	Region 4	1	0
20846	sample2	Region 4	1	0
20847	sample2	Region 4	1	0
20848	sample2	Region 4	1	0
20850	sample2	Region 4	1	0
20851	sample2	Region 4	1	0
20852	sample2	Region 4	0	0
20853	sample2	Region 4	1	0
20855	sample2	Region 4	1	0
20857	sample2	Region 4	1	0
20858	sample2	Region 4	1	0
20860	sample2	Region 4	1	0
20864	sample2	Region 4	1	2
20865	sample2	Region 4	0	0
20874	sample2	Region 4	1	0
20876	sample2	Region 4	1	0
20884	sample2	Region 4	1	0
20885	sample2	Region 4	1	0
20890	sample2	Region 4	0	0
20894	sample2	Region 4	1	0
20896	sample2	Region 4	1	0
20900	sample2	Region 4	1	0
20905	sample2	Region 4	0	1
20907	sample2	Region 4	0	1
20911	sample2	Region 4	0	2
20912	sample2	Region 4	0	0
20913	sample2	Region 4	1	0
20917	sample2	Region 4	0	0
20920	sample2	Region 4	0	1
20923	sample2	Region 4	1	0
20926	sample2	Region 4	1	0
20930	sample2	Region 4	1	0
20933	sample2	Region 4	0	1
20934	sample2	Region 4	1	0
20935	sample2	Region 4	1	0
20940	sample2	Region 4	1	0
20941	sample2	Region 4	0	0
20945	sample2	Region 4	1	0
20955	sample2	Region 4	1	0
20960	sample2	Region 4	2	2
20961	sample2	Region 4	2	2
20964	sample2	Region 4	1	0
20971	sample2	Region 4	0	0
20976	sample2	Region 4	1	0
20982	sample2	Region 4	1	0
20995	sample2	Region 4	1	0
20999	sample2	Region 4	1	0
21004	sample2	Region 4	1	0
21006	sample2	Region 4	1	0
21008	sample2	Region 4	1	0
21012	sample2	Region 4	1	0
21019	sample2	Region 4	1	0
21020	sample2	Region 4	1	0
21021	sample2	Region 4	1	0
21022	sample2	Region 4	1	0
21023	sample2	Region 4	1	0
21024	sample2	Region 4	1	0
21025	sample2	Region 4	1	0
21026	sample2	Region 4	1	0
21029	sample2	Region 4	1	0
21032	sample2	Region 4	1	0
21033	sample2	Region 4	1	0
21034	sample2	Region 4	1	0
21035	sample2	Region 4	1	0
21036	sample2	Region 4	1	0
21040	sample2	Region 3	1	2
21043	sample2	Region 3	4	4
21049	sample2	Region 3	4	4
21057	sample2	Region 3	4	4
21063	sample2	Region 3	4	4
21064	sample2	Region 3	4	4
21073	sample2	Region 3	4	4
21074	sample2	Region 3	4	4
21078	sample2	Region 3	4	4
21081	sample2	Region 3	4	1
21082	sample2	Region 3	4	4
21085	sample2	Region 3	4	4
21091	sample2	Region 3	4	4
21092	sample2	Region 3	4	4
21093	sample2	Region 3	4	4
21094	sample2	Region 3	4	4
21098	sample2	Region 3	4	4
21099	sample2	Region 3	4	4
21101	sample2	Region 3	4	4
21102	sample2	Region 3	4	4
21105	sample2	Region 3	4	4
21107	sample2	Region 3	4	4
21110	sample2	Region 3	2	2
21112	sample2	Region 3	4	4
21113	sample2	Region 3	4	1
21120	sample2	Region 3	4	4
21123	sample2	Region 3	4	4
21124	sample2	Region 3	4	4
21126	sample2	Region 3	4	4
21127	sample2	Region 3	4	4
21128	sample2	Region 3	4	4
21131	sample2	Region 3	4	4
21133	sample2	Region 3	4	4
21136	sample2	Region 3	4	4
21141	sample2	Region 3	4	4
21145	sample2	Region 3	4	4
21147	sample2	Region 3	4	1
21149	sample2	Region 3	1	0
21154	sample2	Region 3	4	4
21157	sample2	Region 3	1	4
21159	sample2	Region 3	1	0
21165	sample2	Region 3	4	4
21167	sample2	Region 3	4	4
21169	sample2	Region 3	4	4
21170	sample2	Region 3	4	4
21176	sample2	Region 3	4	4
21179	sample2	Region 3	4	4
21181	sample2	Region 3	4	4
21184	sample2	Region 3	4	4
21186	sample2	Region 3	4	4
21189	sample2	Region 3	4	4
21229	sample2	Region 3	8	10
21235	sample2	Region 3	0	7
21236	sample2	Region 3	4	4
21260	sample2	Region 3	1	1
21262	sample2	Region 3	2	2
21265	sample2	Region 3	2	2
21270	sample2	Region 3	2	2
21281	sample2	Region 3	4	4
21282	sample2	Region 3	2	2
21293	sample2	Region 3	0	0
21294	sample2	Region 3	1	0
21295	sample2	Region 3	2	2
21300	sample2	Region 3	2	2
21310	sample2	Region 3	2	2
21313	sample2	Region 3	2	2
21318	sample2	Region 3	1	2
21319	sample2	Region 3	0	1
21320	sample2	Region 3	2	2
21323	sample2	Region 3	0	1
21330	sample2	Region 3	0	0
21334	sample2	Region 3	1	0
21335	sample2	Region 3	1	0
21336	sample2	Region 3	1	0
21339	sample2	Region 3	1	0
21340	sample2	Region 3	0	1
21345	sample2	Region 3	0	1
21350	sample2	Region 3	1	0
21351	sample2	Region 3	2	2
21356	sample2	Region 3	2	2
21363	sample2	Region 3	1	0
21364	sample2	Region 3	0	0
21367	sample2	Region 3	0	1
21376	sample2	Region 3	1	2
21380	sample2	Region 3	6	6
21385	sample2	Region 3	2	2
21390	sample2	Region 3	2	2
21392	sample2	Region 3	0	7
21396	sample2	Region 3	1	1
21398	sample2	Region 3	1	7
21401	sample2	Region 3	0	0
21403	sample2	Region 3	2	2
21409	sample2	Region 3	2	2
21414	sample2	Region 3	1	0
21422	sample2	Region 3	0	1
21426	sample2	Region 3	1	0
21427	sample2	Region 3	0	2
21429	sample2	Region 3	6	6
21430	sample2	Region 3	1	0
21431	sample2	Region 3	6	6
21440	sample2	Region 3	3	7
21443	sample2	Region 3	1	0
21444	sample2	Region 3	2	2
21452	sample2	Region 3	1	9
21468	sample2	Region 3	2	2
21469	sample2	Region 3	1	0
21471	sample2	Region 3	1	0
21481	sample2	Region 3	3	3
21483	sample2	Region 3	3	3
21484	sample2	Region 3	1	0
21487	sample2	Region 3	0	1
21488	sample2	Region 3	1	0
21490	sample2	Region 3	0	0
21517	sample2	Region 3	3	3
21522	sample2	Region 3	6	6
21523	sample2	Region 3	2	6
21539	sample2	Region 3	0	0
21546	sample2	Region 3	1	0
21549	sample2	Region 3	1	0
21550	sample2	Region 3	0	1
21562	sample2	Region 3	0	7
21567	sample2	Region 3	0	1
21575	sample2	Region 3	0	1
21581	sample2	Region 3	3	7
21584	sample2	Region 3	1	0
21587	sample2	Region 3	0	1
21589	sample2	Region 3	1	0
21593	sample2	Region 3	0	0
21601	sample2	Region 3	1	3
21610	sample2	Region 3	1	0
21612	sample2	Region 3	1	0
21613	sample2	Region 3	2	2
21618	sample2	Region 3	2	2
21626	sample2	Region 3	1	0
21628	sample2	Region 3	2	2
21631	sample2	Region 3	3	7
21634	sample2	Region 3	2	2
21635	sample2	Region 3	3	7
21636	sample2	Region 3	1	0
21637	sample2	Region 3	2	2
21638	sample2	Region 3	2	9
21646	sample2	Region 3	2	9
21647	sample2	Region 3	2	2
21654	sample2	Region 3	2	9
21657	sample2	Region 3	2	2
21658	sample2	Region 3	2	9
21662	sample2	Region 3	2	9
21672	sample2	Region 3	2	9
21679	sample2	Region 3	2	9
21681	sample2	Region 3	2	9
21683	sample2	Region 3	2	9
21685	sample2	Region 3	2	9
21688	sample2	Region 3	2	2
21690	sample2	Region 3	2	2
21691	sample2	Region 3	0	1
21692	sample2	Region 3	2	2
21698	sample2	Region 3	1	0
21700	sample2	Region 3	0	7
21707	sample2	Region 3	0	7
21709	sample2	Region 3	1	4
21712	sample2	Region 3	1	1
21713	sample2	Region 3	0	0
21724	sample2	Region 3	2	2
21727	sample2	Region 3	0	0
21728	sample2	Region 3	2	2
21730	sample2	Region 3	1	0
21732	sample2	Region 3	2	9
21738	sample2	Region 3	2	9
21745	sample2	Region 3	1	0
21746	sample2	Region 3	1	0
21759	sample2	Region 3	2	2
21761	sample2	Region 3	2	2
21767	sample2	Region 3	2	9
21769	sample2	Region 3	1	0
21774	sample2	Region 3	2	9
21780	sample2	Region 3	0	1
21781	sample2	Region 3	2	2
21782	sample2	Region 3	0	1
21784	sample2	Region 3	0	0
21789	sample2	Region 3	1	0
21791	sample2	Region 3	0	0
21795	sample2	Region 3	1	0
21796	sample2	Region 3	0	1
21797	sample2	Region 3	0	0
21801	sample2	Region 3	1	0
21802	sample2	Region 3	0	0
21805	sample2	Region 3	0	0
21806	sample2	Region 3	0	0
21810	sample2	Region 3	0	0
21813	sample2	Region 3	1	0
21814	sample2	Region 3	1	0
21816	sample2	Region 3	0	0
21820	sample2	Region 3	0	0
21822	sample2	Region 3	1	0
21823	sample2	Region 3	1	0
21832	sample2	Region 3	1	0
21835	sample2	Region 3	0	1
21837	sample2	Region 3	0	0
21838	sample2	Region 3	4	4
21846	sample2	Region 3	2	2
21861	sample2	Region 3	1	0
21865	sample2	Region 3	3	7
21884	sample2	Region 3	3	7
21886	sample2	Region 3	3	7
21915	sample2	Region 3	0	0
21916	sample2	Region 3	1	0
21919	sample2	Region 3	1	0
21921	sample2	Region 3	2	2
21922	sample2	Region 3	0	6
21938	sample2	Region 3	2	6
21939	sample2	Region 3	4	0
21940	sample2	Region 3	2	2
21942	sample2	Region 3	2	2
21945	sample2	Region 3	3	7
21949	sample2	Region 3	0	0
21950	sample2	Region 3	1	0
21953	sample2	Region 3	4	7
21969	sample2	Region 3	1	2
21971	sample2	Region 3	0	0
21974	sample2	Region 3	2	2
21977	sample2	Region 3	0	1
21981	sample2	Region 3	0	0
21982	sample2	Region 3	2	2
21991	sample2	Region 3	0	0
21995	sample2	Region 3	0	1
21996	sample2	Region 3	1	0
21999	sample2	Region 3	4	4
22003	sample2	Region 3	1	2
22007	sample2	Region 3	1	4
22011	sample2	Region 3	0	0
22031	sample2	Region 3	1	6
22046	sample2	Region 3	2	2
22053	sample2	Region 3	2	2
22060	sample2	Region 3	1	9
22063	sample2	Region 3	4	4
22064	sample2	Region 3	4	4
22066	sample2	Region 3	6	6
22070	sample2	Region 3	4	4
22073	sample2	Region 3	4	4
22078	sample2	Region 3	1	0
22085	sample2	Region 3	4	4
22086	sample2	Region 3	4	4
22087	sample2	Region 3	4	4
22090	sample2	Region 3	4	4
22092	sample2	Region 3	4	4
22093	sample2	Region 3	4	4
22094	sample2	Region 3	4	4
22096	sample2	Region 3	1	4
22098	sample2	Region 3	4	4
22102	sample2	Region 3	4	4
22105	sample2	Region 3	4	4
22110	sample2	Region 3	4	4
22111	sample2	Region 3	4	4
22116	sample2	Region 3	4	1
22124	sample2	Region 3	3	3
22150	sample2	Region 3	5	5
22182	sample2	Region 3	3	3
22195	sample2	Region 3	4	4
22197	sample2	Region 3	4	4
22201	sample2	Region 3	4	4
22202	sample2	Region 3	4	1
22210	sample2	Region 3	3	3
22228	sample2	Region 3	0	1
22233	sample2	Region 3	4	4
22235	sample2	Region 3	4	4
22238	sample2	Region 3	4	4
22239	sample2	Region 3	4	4
22241	sample2	Region 3	4	4
22247	sample2	Region 3	4	4
22249	sample2	Region 3	4	4
22256	sample2	Region 3	4	4
22274	sample2	Region 3	5	11
22284	sample2	Region 3	3	3
22285	sample2	Region 3	4	4
22293	sample2	Region 3	0	1
22301	sample2	Region 3	3	3
22304	sample2	Region 3	4	4
22311	sample2	Region 3	3	3
22317	sample2	Region 3	4	4
22327	sample2	Region 3	3	3
22335	sample2	Region 3	3	3
22337	sample2	Region 3	3	3
22344	sample2	Region 3	4	4
22348	sample2	Region 3	4	4
22352	sample2	Region 3	4	4
22356	sample2	Region 3	4	4
22357	sample2	Region 3	4	4
22362	sample2	Region 3	4	4
22366	sample2	Region 3	4	4
22368	sample2	Region 3	1	0
22375	sample2	Region 3	4	4
22385	sample2	Region 3	4	4
22387	sample2	Region 3	4	4
22390	sample2	Region 3	3	3
22392	sample2	Region 3	3	3
22394	sample2	Region 3	4	4
22396	sample2	Region 3	4	4
22397	sample2	Region 3	4	4
22399	sample2	Region 3	4	4
22400	sample2	Region 3	4	4
22401	sample2	Region 3	4	4
22404	sample2	Region 3	4	4
22411	sample2	Region 3	4	4
22412	sample2	Region 3	4	4
22414	sample2	Region 3	4	4
22415	sample2	Region 3	4	4
22416	sample2	Region 3	0	0
22417	sample2	Region 3	4	4
22418	sample2	Region 3	4	4
22427	sample2	Region 3	4	4
22434	sample2	Region 3	3	3
22438	sample2	Region 3	4	4
22441	sample2	Region 3	4	4
22442	sample2	Region 3	4	4
22445	sample2	Region 3	4	4
22449	sample2	Region 3	4	4
22451	sample2	Region 3	4	4
22455	sample2	Region 3	4	4
22461	sample2	Region 3	4	4
22464	sample2	Region 3	3	3
22466	sample2	Region 3	3	3
22471	sample2	Region 3	4	4
22476	sample2	Region 3	4	4
22479	sample2	Region 3	1	4
22480	sample2	Region 3	3	3
22482	sample2	Region 3	4	4
22485	sample2	Region 3	4	4
22486	sample2	Region 3	4	4
22487	sample2	Region 3	0	1
22488	sample2	Region 3	4	4
22490	sample2	Region 3	4	4
22497	sample2	Region 3	3	3
22505	sample2	Region 3	4	4
22508	sample2	Region 3	0	1
22516	sample2	Region 3	3	3
22527	sample2	Region 3	0	1
22537	sample2	Region 3	1	1
22539	sample2	Region 3	1	0
22540	sample2	Region 3	1	0
22541	sample2	Region 3	0	1
22543	sample2	Region 3	0	1
22545	sample2	Region 3	0	1
22548	sample2	Region 3	0	1
22549	sample2	Region 3	1	0
22552	sample2	Region 3	1	0
22553	sample2	Region 3	1	0
22556	sample2	Region 3	2	2
22558	sample2	Region 3	0	1
22561	sample2	Region 3	1	0
22567	sample2	Region 3	1	0
22579	sample2	Region 3	4	7
22583	sample2	Region 3	4	4
22584	sample2	Region 3	2	2
22587	sample2	Region 3	2	2
22593	sample2	Region 3	1	0
22598	sample2	Region 3	0	1
22600	sample2	Region 3	3	7
22611	sample2	Region 3	0	1
22614	sample2	Region 3	4	4
22617	sample2	Region 3	4	4
22621	sample2	Region 3	2	2
22624	sample2	Region 3	4	4
22625	sample2	Region 3	4	4
22629	sample2	Region 3	4	4
22633	sample2	Region 3	0	4
22634	sample2	Region 3	4	4
22636	sample2	Region 3	4	4
22637	sample2	Region 3	0	1
22639	sample2	Region 3	4	4
22643	sample2	Region 3	1	0
22646	sample2	Region 3	1	0
22647	sample2	Region 3	1	0
22652	sample2	Region 3	1	7
22673	sample2	Region 3	4	4
22674	sample2	Region 3	1	7
22675	sample2	Region 3	3	7
22684	sample2	Region 3	0	1
22686	sample2	Region 3	2	2
22687	sample2	Region 3	1	0
22689	sample2	Region 3	2	2
22693	sample2	Region 3	1	2
22694	sample2	Region 3	0	1
22697	sample2	Region 3	1	0
22698	sample2	Region 3	0	1
22699	sample2	Region 3	2	2
22700	sample2	Region 3	3	3
22703	sample2	Region 3	3	3
22704	sample2	Region 3	3	3
22705	sample2	Region 3	2	2
22706	sample2	Region 3	2	2
22707	sample2	Region 3	4	4
22711	sample2	Region 3	2	2
22713	sample2	Region 3	2	2
22714	sample2	Region 3	0	1
22715	sample2	Region 3	2	2
22716	sample2	Region 3	2	2
22717	sample2	Region 3	0	1
22718	sample2	Region 3	1	0
22719	sample2	Region 3	2	2
22721	sample2	Region 3	2	2
22723	sample2	Region 3	4	4
22724	sample2	Region 3	2	2
22726	sample2	Region 3	2	2
22728	sample2	Region 3	1	2
22735	sample2	Region 3	4	4
22737	sample2	Region 3	2	2
22741	sample2	Region 3	0	1
22742	sample2	Region 3	2	2
22750	sample2	Region 3	0	0
22772	sample2	Region 3	2	2
22779	sample2	Region 3	2	2
22782	sample2	Region 3	2	2
22783	sample2	Region 3	2	2
22784	sample2	Region 3	2	2
22788	sample2	Region 3	2	2
22789	sample2	Region 3	0	0
22796	sample2	Region 3	2	9
22804	sample2	Region 3	2	9
22806	sample2	Region 3	2	9
22810	sample2	Region 3	1	0
22814	sample2	Region 3	2	2
22816	sample2	Region 3	2	9
22817	sample2	Region 3	0	1
22818	sample2	Region 3	1	0
22824	sample2	Region 3	2	9
22830	sample2	Region 3	0	1
22834	sample2	Region 3	2	2
22837	sample2	Region 3	0	1
22839	sample2	Region 3	1	0
22841	sample2	Region 3	2	2
22843	sample2	Region 3	2	2
22844	sample2	Region 3	0	2
22845	sample2	Region 3	2	2
22850	sample2	Region 3	2	2
22851	sample2	Region 3	2	2
22857	sample2	Region 3	2	9
22858	sample2	Region 3	2	9
22860	sample2	Region 3	1	0
22865	sample2	Region 3	1	0
22871	sample2	Region 3	0	1
22876	sample2	Region 3	1	0
22878	sample2	Region 3	1	0
22887	sample2	Region 3	1	0
22888	sample2	Region 3	1	0
22889	sample2	Region 3	0	0
22893	sample2	Region 3	6	6
22896	sample2	Region 3	0	0
22898	sample2	Region 3	1	0
22899	sample2	Region 3	0	0
22900	sample2	Region 3	1	0
22906	sample2	Region 3	0	0
22912	sample2	Region 3	0	1
22919	sample2	Region 3	2	9
22928	sample2	Region 3	0	1
22929	sample2	Region 3	1	0
22931	sample2	Region 3	2	9
22932	sample2	Region 3	2	9
22936	sample2	Region 3	0	0
22937	sample2	Region 3	1	0
22938	sample2	Region 3	4	4
22940	sample2	Region 3	2	2
22942	sample2	Region 3	2	9
22945	sample2	Region 3	1	0
22948	sample2	Region 3	1	0
22954	sample2	Region 3	1	0
22960	sample2	Region 3	0	1
22962	sample2	Region 3	0	1
22963	sample2	Region 3	0	0
22966	sample2	Region 3	1	9
22970	sample2	Region 3	2	9
22971	sample2	Region 3	2	9
22973	sample2	Region 3	2	9
22976	sample2	Region 3	1	0
22981	sample2	Region 3	2	9
22982	sample2	Region 3	2	9
22983	sample2	Region 3	1	9
22991	sample2	Region 3	1	9
22995	sample2	Region 3	2	9
22996	sample2	Region 3	2	2
22997	sample2	Region 3	2	2
22999	sample2	Region 3	1	0
23006	sample2	Region 3	1	0
23009	sample2	Region 3	1	0
23011	sample2	Region 3	2	2
23012	sample2	Region 3	0	0
23013	sample2	Region 3	1	0
23014	sample2	Region 3	0	1
23017	sample2	Region 3	2	2
23018	sample2	Region 3	1	0
23020	sample2	Region 3	1	0
23021	sample2	Region 3	0	0
23023	sample2	Region 3	1	0
23026	sample2	Region 3	1	0
23029	sample2	Region 3	2	2
23032	sample2	Region 3	2	2
23045	sample2	Region 3	0	1
23048	sample2	Region 3	1	0
23050	sample2	Region 3	1	0
23053	sample2	Region 3	1	0
23055	sample2	Region 3	1	0
23056	sample2	Region 3	1	0
23058	sample2	Region 3	1	0
23060	sample2	Region 3	1	0
23061	sample2	Region 3	0	0
23062	sample2	Region 3	3	3
23063	sample2	Region 3	1	0
23087	sample2	Region 3	0	1
23090	sample2	Region 3	1	1
23122	sample2	Region 3	0	0
23126	sample2	Region 3	1	0
23130	sample2	Region 3	1	9
23131	sample2	Region 3	1	7
23132	sample2	Region 3	3	7
23133	sample2	Region 3	3	3
23135	sample2	Region 3	1	0
23139	sample2	Region 3	2	2
23143	sample2	Region 3	1	0
23144	sample2	Region 3	0	1
23146	sample2	Region 3	1	0
23147	sample2	Region 3	1	0
23149	sample2	Region 3	1	0
23150	sample2	Region 3	1	0
23151	sample2	Region 3	1	0
23169	sample2	Region 3	4	4
23174	sample2	Region 3	1	7
23176	sample2	Region 3	0	0
23178	sample2	Region 3	1	0
23180	sample2	Region 3	1	0
23186	sample2	Region 3	3	7
23198	sample2	Region 3	0	1
23209	sample2	Region 3	1	0
23213	sample2	Region 3	3	3
23225	sample2	Region 3	3	3
23234	sample2	Region 3	1	0
23245	sample2	Region 3	1	0
23246	sample2	Region 3	1	0
23253	sample2	Region 3	3	3
23255	sample2	Region 3	3	4
23257	sample2	Region 3	3	7
23258	sample2	Region 3	5	11
23265	sample2	Region 3	4	4
23270	sample2	Region 3	4	4
23276	sample2	Region 3	4	4
23278	sample2	Region 3	4	4
23281	sample2	Region 3	4	4
23289	sample2	Region 3	4	4
23290	sample2	Region 3	1	4
23291	sample2	Region 3	4	4
23299	sample2	Region 3	4	4
23300	sample2	Region 3	4	4
23305	sample2	Region 3	4	4
23307	sample2	Region 3	4	4
23315	sample2	Region 3	4	4
23316	sample2	Region 3	4	4
23318	sample2	Region 3	4	4
23319	sample2	Region 3	4	4
23321	sample2	Region 3	4	4
23323	sample2	Region 3	4	4
23338	sample2	Region 3	5	11
23358	sample2	Region 3	4	4
23359	sample2	Region 3	4	4
23386	sample2	Region 3	1	0
23390	sample2	Region 3	4	4
23393	sample2	Region 3	4	4
23394	sample2	Region 3	4	4
23395	sample2	Region 3	4	4
23403	sample2	Region 3	3	7
23407	sample2	Region 3	3	7
23424	sample2	Region 3	4	4
23425	sample2	Region 3	5	5
23443	sample2	Region 3	4	4
23445	sample2	Region 3	4	4
23456	sample2	Region 3	4	4
23458	sample2	Region 3	4	4
23461	sample2	Region 3	4	4
23474	sample2	Region 3	1	0
23475	sample2	Region 3	4	4
23481	sample2	Region 3	4	4
23482	sample2	Region 3	4	4
23483	sample2	Region 3	0	1
23495	sample2	Region 3	4	4
23496	sample2	Region 3	4	4
23504	sample2	Region 3	4	4
23505	sample2	Region 3	4	4
23506	sample2	Region 3	4	4
23510	sample2	Region 3	4	4
23511	sample2	Region 3	4	4
23515	sample2	Region 3	4	4
23517	sample2	Region 3	4	4
23522	sample2	Region 3	4	4
23523	sample2	Region 3	4	4
23524	sample2	Region 3	4	4
23527	sample2	Region 3	0	1
23529	sample2	Region 3	4	4
23530	sample2	Region 3	4	4
23535	sample2	Region 3	4	4
23538	sample2	Region 3	4	4
23540	sample2	Region 3	4	4
23545	sample2	Region 3	4	4
23546	sample2	Region 3	4	4
23548	sample2	Region 3	1	0
23552	sample2	Region 3	4	4
23553	sample2	Region 3	3	3
23554	sample2	Region 3	4	4
23559	sample2	Region 3	4	4
23572	sample2	Region 3	0	4
23575	sample2	Region 3	4	4
23577	sample2	Region 3	4	4
23580	sample2	Region 3	4	4
23581	sample2	Region 3	4	4
23584	sample2	Region 3	4	4
23587	sample2	Region 3	3	3
23589	sample2	Region 3	4	4
23600	sample2	Region 3	4	4
23606	sample2	Region 3	4	4
23609	sample2	Region 2	7	8
23613	sample2	Region 2	7	8
23633	sample2	Region 2	7	8
23639	sample2	Region 2	7	8
23648	sample2	Region 2	7	8
23679	sample2	Region 2	8	10
23680	sample2	Region 2	5	5
23692	sample2	Region 2	8	10
23706	sample2	Region 2	5	5
23715	sample2	Region 2	8	10
23722	sample2	Region 2	7	8
23734	sample2	Region 2	5	5
23742	sample2	Region 2	8	10
23745	sample2	Region 2	8	10
23750	sample2	Region 2	7	8
23755	sample2	Region 2	5	5
23757	sample2	Region 2	5	5
23760	sample2	Region 2	5	5
23780	sample2	Region 2	8	10
23791	sample2	Region 2	5	5
23812	sample2	Region 2	8	10
23813	sample2	Region 2	8	10
23817	sample2	Region 2	5	5
23837	sample2	Region 2	5	5
23839	sample2	Region 2	5	5
23842	sample2	Region 2	5	5
23861	sample2	Region 2	5	5
23867	sample2	Region 2	5	5
23869	sample2	Region 2	5	5
23872	sample2	Region 2	8	10
23876	sample2	Region 2	8	10
23884	sample2	Region 2	7	8
23897	sample2	Region 2	5	5
23925	sample2	Region 2	7	8
23927	sample2	Region 2	7	8
23948	sample2	Region 2	7	8
23949	sample2	Region 2	7	8
23960	sample2	Region 2	8	10
23981	sample2	Region 2	7	8
23982	sample2	Region 2	8	10
23989	sample2	Region 2	8	10
23992	sample2	Region 2	8	10
24008	sample2	Region 2	5	5
24020	sample2	Region 2	5	5
24071	sample2	Region 2	5	5
24097	sample2	Region 2	5	5
24122	sample2	Region 2	5	5
24131	sample2	Region 2	5	5
24136	sample2	Region 2	5	5
24152	sample2	Region 2	5	5
24166	sample2	Region 2	5	5
24177	sample2	Region 2	3	3
24184	sample2	Region 2	5	5
24188	sample2	Region 2	5	5
24224	sample2	Region 2	5	5
24230	sample2	Region 2	5	5
24251	sample2	Region 2	5	5
24253	sample2	Region 2	5	5
24285	sample2	Region 2	4	4
